id,timezone,venue_id,race_number,distance,condition_id,weather_id,total_pool_one_win,total_pool_one_place,total_pool_two_win,total_pool_two_place,total_pool_three_win,total_pool_three_place
2177,8/14/16 23:05,28,7,1400,5,1,24948.51,,36909,13669,27331.8,13669
2178,8/15/16 18:55,122,1,1010,5,1,12101.29,,11083,5323,6857.55,5323
2179,8/15/16 19:00,32,1,1400,4,1,11729.63,,14309,7080.5,22888.2,7080.5
2180,8/15/16 19:05,39,1,1300,5,2,5654.57,,5971,1131,4764.86,1131
2181,8/15/16 19:15,37,1,2100,7,1,14243.42,,11055.5,3437.5,7260.71,3437.5
2182,8/15/16 19:30,32,2,1200,4,1,38919.4,,15007,7614,21693.7,7614
2183,8/15/16 19:35,122,2,1200,5,1,2351.07,,9576.5,3959.5,6210.91,3959.5
2184,8/15/16 19:45,39,2,1050,5,2,9340.91,,3867.5,1462,4312.69,1462
2185,8/15/16 19:55,37,2,2030,7,1,17092.27,,17640,10273,10047,10273
2186,8/15/16 20:00,32,3,1200,4,1,24614.64,,11795,5862,23226.4,5862
2187,8/15/16 20:10,122,3,1530,5,1,8147.76,,8590.5,3087,7822.51,3087
2188,8/15/16 20:20,39,3,1560,5,2,11619.94,,4870.5,1508.5,3894.04,1508.5
2189,8/15/16 20:30,32,4,1600,4,1,44638.09,,19308,9294.5,29371.2,9294.5
2190,8/15/16 20:35,37,3,1250,7,1,37840.43,,24936.5,10064,10691,10064
2191,8/15/16 20:45,122,4,1530,5,1,34950.51,,14189.5,5384.5,10131,5384.5
2192,8/15/16 20:55,39,4,1560,5,2,37620.75,,11165,3995,10070.5,3995
2193,8/15/16 21:00,32,5,1000,4,1,33895.75,,16787.5,7938,28041.2,7938
2194,8/15/16 21:10,37,4,1300,7,1,36279.64,,18792.5,6162,10473.6,6162
2195,8/15/16 21:25,122,5,2020,5,1,14862.43,,18109.5,8294,13268.9,8294
2196,8/15/16 21:30,32,6,1600,4,1,36659.28,,16330.5,7172.5,24348.4,7172.5
2197,8/15/16 21:35,39,5,1050,5,2,6569.23,,8106,3229,7818.29,3229
2198,8/15/16 21:45,37,5,1300,7,1,48464.2,,30116.5,13985.5,19501.7,13985.5
2199,8/15/16 22:00,32,7,2200,4,1,21460.88,,24187.5,10462,39405.6,10462
2200,8/15/16 22:05,122,6,1010,5,1,11792.8,,18672,7658.5,12221.1,7658.5
2201,8/15/16 22:15,39,6,1300,5,2,20463.56,,13205.5,4006.5,11167.1,4006.5
2202,8/15/16 22:25,37,6,1300,7,1,44929.39,,33777,13170.5,21273.6,13170.5
2203,8/15/16 22:30,32,8,1200,4,1,36642.11,,20354.5,9824,31612.4,9824
2204,8/15/16 22:40,122,7,1200,5,1,19475.06,,21031,7749.5,12529.3,7749.5
2205,8/15/16 22:50,39,7,1100,5,2,33838.05,,14668,5265.5,13409.7,5265.5
2206,8/15/16 23:00,37,7,1150,7,1,50521.9,,38697.5,13746.5,19531.5,13746.5
2207,8/15/16 23:05,32,9,1400,4,1,10413.71,,25436,10860,43279.8,10860
2208,8/16/16 19:00,9,1,1100,8,3,69705.66,,24200.5,11343.5,43153,11343.5
2209,8/16/16 19:08,94,1,2104,6,1,43877.2,,7817,3239,9181.14,3239
2210,8/16/16 19:20,14,1,1200,5,1,51885.47,,17520,7522,14747.8,7522
2211,8/16/16 19:30,9,2,1300,8,3,61158.78,,23721.5,10074.5,36026,10074.5
2212,8/16/16 19:38,94,2,1104,6,1,36968.47,,8285,3437,8805.08,3437
2213,8/16/16 19:45,67,1,1200,6,1,85943.63,,24462,4940.5,12202.7,4940.5
2214,8/16/16 19:53,14,2,1200,5,1,54740.57,,17216,6514,19278.2,6514
2215,8/16/16 20:00,9,3,1700,8,3,71564.7,,21938.5,9412,40506.7,9412
2216,8/16/16 20:08,94,3,1204,6,1,24642.42,,11214.5,4995.1,10739.5,4995.1
2217,8/16/16 20:15,67,2,1550,6,1,94223.37,,34338.5,13060.5,17578.7,13060.5
2218,8/16/16 20:23,14,3,1110,5,1,26279.67,,14622,6605,11736,6605
2219,8/16/16 20:30,9,4,1400,8,3,48281.63,,23186.5,10417.5,32350.7,10417.5
2220,8/16/16 20:38,94,4,1204,6,1,46982.6,,10433,4386,11686.7,4386
2221,8/16/16 20:45,67,3,1900,6,1,65881.61,,36076.5,15420,20173.3,15420
2222,8/16/16 20:53,14,4,1350,5,1,30626.39,,16132,7382,13074,7382
2223,8/16/16 21:00,9,5,1700,8,3,72918.62,,28703.5,9956.5,37351.5,9956.5
2224,8/16/16 21:08,94,5,1504,6,1,21707.68,,17416.5,6795.5,15484.2,6795.5
2225,8/16/16 21:15,67,4,1100,6,1,92180.18,,36526.5,13743,23517.6,13743
2226,8/16/16 21:23,14,5,1650,5,1,13060.15,,16364.5,7341,12174.4,7341
2227,8/16/16 21:30,9,6,2200,8,3,96251.68,,37989.5,17293,52567.2,17293
2228,8/16/16 21:35,19,1,1000,5,2,10743.1,,8920.5,3662.5,14855.7,3662.5
2229,8/16/16 21:40,94,6,1204,6,1,28884.17,,9829,3787.5,8206.28,3787.5
2230,8/16/16 21:45,67,5,1100,6,1,98539.12,,49626.5,22007.5,27843.2,22007.5
2231,8/16/16 21:53,14,6,1110,5,1,57073.17,,28514,10360,17699.2,10360
2232,8/16/16 22:00,9,7,1200,8,3,104343.75,,37871.5,17111.5,59980.7,17111.5
2233,8/16/16 22:05,19,2,1400,5,2,14108.23,,8861,3995.5,17316.4,3995.5
2234,8/16/16 22:10,94,7,1104,6,1,16769.37,,18268.5,6887.8,13168.5,6887.8
2235,8/16/16 22:15,67,6,1250,6,1,43829.45,,49714,23926,18708.1,23926
2236,8/16/16 22:23,14,7,1110,5,1,65211.88,,19191,6109,14477.8,6109
2237,8/16/16 22:30,9,8,1100,8,3,96651.51,,48275.5,18689,71645.7,18689
2238,8/16/16 22:35,19,3,1400,5,2,23393.8,,14206.5,5061.5,24594.5,5061.5
2239,8/16/16 22:40,94,8,1204,6,1,47938.93,,16122.5,5684.4,16610.5,5684.4
2240,8/16/16 22:45,67,7,1250,6,1,76679.6,,51317,22714,30044.9,22714
2241,8/16/16 23:00,14,8,1350,5,1,66794.06,,34342.5,12885.5,28648.7,12885.5
2242,8/16/16 23:10,19,4,1700,5,2,25043.75,,18899,6696.5,33710.2,6696.5
2243,8/16/16 23:20,94,9,1504,6,1,63603.39,,30847.5,10119,25701.3,10119
2244,8/16/16 23:45,19,5,1200,5,2,20417.25,,26709.5,8925.5,34790.9,8925.5
2245,8/17/16 0:25,19,6,1000,5,2,40736.09,,24300.5,7769,39042,7769
2246,8/17/16 1:05,19,7,1700,5,2,20416.65,,28049,9652.5,46705.8,9652.5
2247,8/17/16 18:25,51,1,1400,7,1,44417.21,,17800.5,9176.5,32548.5,9176.5
2248,8/17/16 18:45,71,1,1000,5,1,55028.94,,21490,5090.5,14339.3,5090.5
2249,8/17/16 19:00,51,2,1400,7,1,38284.9,,18013.5,8914.5,31215.2,8914.5
2250,8/17/16 19:05,89,1,1100,5,1,11224.59,,9073.5,3432,8919.91,3432
2251,8/17/16 19:20,71,2,1000,5,1,37743.39,,24251,11391,15809.5,11391
2252,8/17/16 19:30,51,3,1200,7,1,46747.51,,27599.5,12121,45986.7,12121
2253,8/17/16 19:40,89,2,1300,5,1,44304.63,,11288,4442,12741.5,4442
2254,8/17/16 19:55,71,3,1800,5,1,50936.6,,25216.5,10953,15253.5,10953
2255,8/17/16 20:00,51,4,1100,7,1,50634.15,,21149,9085.5,40900.3,9085.5
2256,8/17/16 20:15,89,3,1200,5,1,46354.21,,15288.5,5437,16385.3,5437
2257,8/17/16 20:30,51,5,1717,7,1,30132.53,,26272.5,12906,42260.9,12906
2258,8/17/16 20:35,71,4,1300,5,1,27448.22,,24669,12043.5,17304.2,12043.5
2259,8/17/16 20:50,89,4,1600,5,1,38440.82,,17317,6426,15660.6,6426
2260,8/17/16 21:00,51,6,1400,7,1,47052.26,,29244.5,13792,50475.8,13792
2261,8/17/16 21:07,72,1,1000,8,3,22817.21,,4226.5,832.5,10731.3,832.5
2262,8/17/16 21:15,71,5,1300,5,1,49008.64,,34819.5,17091.5,22884.4,17091.5
2263,8/17/16 21:25,89,5,1200,5,1,25205.82,,12284,4717.5,14008.3,4717.5
2264,8/17/16 21:30,51,7,1200,7,1,51634.73,,25750.5,10664.5,46130.2,10664.5
2265,8/17/16 21:42,72,2,1000,8,3,20513.18,,11264,3733.5,21583.7,3733.5
2266,8/17/16 21:50,71,6,1400,5,1,41770.29,,30960,12267.5,15838.1,12267.5
2267,8/17/16 22:00,51,8,1100,7,1,43694.49,,28204,11522,50498.8,11522
2268,8/17/16 22:05,89,6,1100,5,1,22603.43,,14580,4799.5,17207.9,4799.5
2269,8/17/16 22:17,72,3,1600,8,3,21982.57,,19943,6905,27448,6905
2270,8/17/16 22:25,71,7,1600,5,1,65210.86,,58480.5,18993,28898.9,18993
2271,8/17/16 22:30,51,9,1200,7,1,37952.64,,25150,11567.5,49892.5,11567.5
2272,8/17/16 22:55,72,4,1600,8,3,31576.85,,19082.5,6898.5,26227.8,6898.5
2273,8/17/16 23:05,71,8,1100,5,1,76117.1,,60014,19966.1,34144.4,19966.1
2274,8/17/16 23:30,72,5,1200,8,3,15462.33,,20237,9262,31230.5,9262
2275,8/18/16 0:05,72,6,2000,8,3,13368.47,,19212.5,7452,28641,7452
2276,8/18/16 0:40,72,7,1416,8,3,8679.9,,14327,4257,30876.1,4257
2277,8/18/16 1:19,72,8,1416,8,3,19606.61,,22379.5,9813,38756,9813
2278,8/18/16 18:35,60,1,2000,7,1,20789.88,,17291,8862.5,13016.8,8862.5
2279,8/18/16 18:43,30,1,1010,10,1,35918.97,,6698,1200.5,5342.02,1200.5
2280,8/18/16 18:55,64,1,1000,5,2,23760.21,,9376.5,3767,7797.68,3767
2281,8/18/16 19:00,22,1,2005,6,3,12070.02,,13433.5,4558.5,21875.7,4558.5
2282,8/18/16 19:10,60,2,1250,7,1,52531.05,,15637,6588.5,10564,6588.5
2283,8/18/16 19:18,30,2,1680,10,1,31566.46,,9807,3257.5,11090.2,3257.5
2284,8/18/16 19:30,22,2,1005,6,3,37494.63,,11361,4649,20256.8,4649
2285,8/18/16 19:35,64,2,1400,5,2,19877.05,,15503,5641,17941.3,5641
2286,8/18/16 19:50,60,3,1250,7,1,27344.84,,22626,10044.5,17091.4,10044.5
2287,8/18/16 19:57,30,3,1200,10,1,35064.84,,14765.5,5253.5,15040.6,5253.5
2288,8/18/16 20:00,22,3,1205,6,3,17817.11,,15757.5,7203,29403.6,7203
2289,8/18/16 20:10,64,3,1400,5,2,20699.6,,8753.5,4024.5,12481.7,4024.5
2290,8/18/16 20:25,60,4,1000,7,1,46263.23,,28330.4,12941.5,17744.4,12941.5
2291,8/18/16 20:30,22,4,1405,6,3,28347.6,,14974.5,5376,27450.2,5376
2292,8/18/16 20:37,30,4,1350,10,1,21759.12,,16109,4983,13062,4983
2293,8/18/16 20:50,64,4,1600,5,2,25548.13,,24563.1,10123.9,14591.8,10123.9
2294,8/18/16 21:00,22,5,2005,6,3,20384.47,,16459,6571.5,30001.5,6571.5
2295,8/18/16 21:05,60,5,1600,7,1,21400.81,,31115.8,13019.3,15072.1,13019.3
2296,8/18/16 21:12,30,5,1010,10,1,24539.57,,11544,3132,12692.2,3132
2297,8/18/16 21:25,64,5,1200,5,2,27541.11,,28876.4,10535.5,19441.3,10535.5
2298,8/18/16 21:30,22,6,1005,6,3,52081.92,,13036.5,6170,26739.1,6170
2299,8/18/16 21:45,60,6,1400,7,1,40923.53,,38231.7,16915,25796.8,16915
2300,8/18/16 21:52,30,6,1680,10,1,26350.7,,15762.5,5236.5,12822.6,5236.5
2301,8/18/16 22:00,22,7,1205,6,3,78602.55,,23515.5,9980,44101.1,9980
2302,8/18/16 22:05,64,6,1200,5,2,22177.27,,23914.1,8708.19,16451,8708.19
2303,8/18/16 22:20,60,7,1400,7,1,49365.24,,53665.1,20751,33457.6,20751
2304,8/18/16 22:27,30,7,1200,10,1,18936.09,,16265,4950,14754.1,4950
2305,8/18/16 22:30,22,8,1405,6,3,25116.49,,20897.5,10004,42718.9,10004
2306,8/18/16 22:40,64,7,900,5,2,45775.13,,31387.2,9829.8,23560.7,9829.8
2307,8/18/16 22:55,60,8,1000,7,1,20702.99,,44457,22783.7,26590.7,22783.7
2308,8/18/16 23:00,22,9,1405,6,3,33852.29,,27731,11872.5,47333.4,11872.5
2309,8/19/16 18:00,76,1,1400,7,1,117811.94,,83853,27485,32106.5,27485
2310,8/19/16 18:07,66,1,1600,7,1,57177.61,,33072,13171.5,24342.8,13171.5
2311,8/19/16 18:19,61,1,1300,10,1,48249.36,,14301.5,2401.5,9058.66,2401.5
2312,8/19/16 18:31,42,1,1400,5,1,50100.15,,17618,5595,15639.9,5595
2313,8/19/16 18:35,76,2,2400,7,1,143772.04,,84139.4,30215,30271.4,30215
2314,8/19/16 18:42,66,2,1000,7,1,88178.36,,37880.5,11843,20535,11843
2315,8/19/16 18:50,88,1,2500,6,1,144119,,56042,12183,72668.3,12183
2316,8/19/16 18:54,61,2,1600,10,1,6006.46,,10661.5,3279.5,5063.77,3279.5
2317,8/19/16 18:58,41,1,1000,3,2,40586.72,,35463.5,14207.5,33481.9,14207.5
2318,8/19/16 19:06,42,2,1200,5,1,27447.61,,13309,4613.5,10258.6,4613.5
2319,8/19/16 19:10,76,3,1600,7,1,140460.93,,109754,58075.5,45359.8,58075.5
2320,8/19/16 19:13,123,1,1060,10,1,516.09,,4791,1777,5229.88,1777
2321,8/19/16 19:17,66,3,2200,7,1,33303.72,,48109,24003,28256,24003
2322,8/19/16 19:21,124,1,1700,7,2,1160.51,,6188,3209,2945.62,3209
2323,8/19/16 19:25,88,2,1600,6,1,103625.16,,73341,34127,108481,34127
2324,8/19/16 19:29,61,3,1200,10,1,2890.77,,16318.5,6501.5,6247.54,6501.5
2325,8/19/16 19:33,41,2,2400,3,2,75623.98,,36720.5,13215,28651.3,13215
2326,8/19/16 19:37,42,3,1200,5,1,4073.71,,7638.5,2459,4601.86,2459
2327,8/19/16 19:45,76,4,1300,7,1,269320.64,,163605,65350.5,72535.1,65350.5
2328,8/19/16 19:48,123,2,1200,10,1,1740.09,,5955,1916,5076.55,1916
2329,8/19/16 19:52,66,4,1600,7,1,61458.69,,44973.5,11787,25403.7,11787
2330,8/19/16 19:56,124,2,1100,7,2,4667.69,,5652,2057.5,3335.56,2057.5
2331,8/19/16 20:00,88,3,1200,6,1,143215.93,,102066,47880,137866,47880
2332,8/19/16 20:04,61,4,1200,10,1,14565.47,,28310.5,10275,18812.4,10275
2333,8/19/16 20:08,41,3,1550,3,2,75397.74,,33990,14083.5,32500.2,14083.5
2334,8/19/16 20:12,42,4,900,5,1,9477.45,,7681,2293,5225.66,2293
2335,8/19/16 20:20,76,5,1200,7,1,232169.25,,206120,85126.4,96374.4,85126.4
2336,8/19/16 20:24,123,3,1900,10,1,9466.41,,7803,2170,7697.62,2170
2337,8/19/16 20:28,19,1,1200,7,2,15439.96,,14778,5925,31025.3,5925
2338,8/19/16 20:32,66,5,1400,7,1,40003.42,,54491,27629,29677.5,27629
2339,8/19/16 20:36,124,3,1200,7,2,1457.52,,8594,3278.5,4462.33,3278.5
2340,8/19/16 20:40,88,4,1200,6,1,175523.27,,94202.5,37637,124842,37637
2341,8/19/16 20:44,61,5,1000,10,1,26248.34,,28975.5,9016.5,14521.9,9016.5
2342,8/19/16 20:48,41,4,1250,3,2,62298.72,,50966,18312,41416.3,18312
2343,8/19/16 20:52,42,5,900,5,1,24297.31,,23679,5234.5,14281.3,5234.5
2344,8/19/16 21:00,76,6,1200,7,1,192087.71,,230426,98676.9,106768,98676.9
2345,8/19/16 21:04,123,4,1200,10,1,6827.41,,10148,3201,8008.51,3201
2346,8/19/16 21:08,19,2,1000,7,2,43350.61,,19260.5,3486.5,28064,3486.5
2347,8/19/16 21:12,66,6,1200,7,1,105166.65,,76851,31718.5,47001.7,31718.5
2348,8/19/16 21:16,124,4,1200,7,2,18427.28,,16496.5,4969.5,11465.4,4969.5
2349,8/19/16 21:20,88,5,1200,6,1,246135.37,,102615,22473,129107,22473
2350,8/19/16 21:24,61,6,1600,10,1,20667.24,,24997,10001,6994.87,10001
2351,8/19/16 21:28,41,5,1000,3,2,90491.13,,42438,13070.5,38626.9,13070.5
2352,8/19/16 21:32,42,6,1800,5,1,24002.12,,27742.5,7069,20913.3,7069
2353,8/19/16 21:40,76,7,1400,7,1,447070.74,,166952,68345,86408.6,68345
2354,8/19/16 21:44,123,5,1200,10,1,12960.14,,19511,4785,19360,4785
2355,8/19/16 21:48,19,3,1400,7,2,21681.38,,31654.5,8810.5,45046.9,8810.5
2356,8/19/16 21:52,66,7,1200,7,1,74331.44,,77639.5,38595,45312.5,38595
2357,8/19/16 21:56,124,5,1375,7,2,10305.41,,6724.5,3458.5,3853.62,3458.5
2358,8/19/16 22:00,88,6,2040,6,1,178158.17,,121873,55499.5,145164,55499.5
2359,8/19/16 22:04,61,7,1400,10,1,22047.91,,28197,11175.4,12707.1,11175.4
2360,8/19/16 22:08,41,6,1300,3,2,34791.98,,56900.5,25843.5,48327.8,25843.5
2361,8/19/16 22:12,42,7,1200,5,1,20914.76,,17466,5248.5,12724.6,5248.5
2362,8/19/16 22:20,76,8,1300,7,1,204396.79,,259231,105059,102089,105059
2363,8/19/16 22:24,123,6,1500,10,1,598.83,,1845,720,1005.5,720
2364,8/19/16 22:28,19,4,1000,7,2,51522.93,,41837,11876.5,59266.8,11876.5
2365,8/19/16 22:32,66,8,1600,7,1,54048.29,,107257,47120.5,59526.8,47120.5
2366,8/19/16 22:36,124,6,1375,7,2,9651.28,,13894.5,3651,8428.36,3651
2367,8/19/16 22:40,88,7,1500,6,1,258183.88,,129439,55140.5,167202,55140.5
2368,8/19/16 22:44,61,8,1400,10,1,33310.71,,35404.5,10632,15096.3,10632
2369,8/19/16 22:49,41,7,1400,3,2,148701.07,,117584,39766,85978.9,39766
2370,8/19/16 22:54,42,8,1400,5,1,23163.04,,31369.5,8170,20196.5,8170
2371,8/19/16 23:00,76,9,1000,7,1,182265.89,,248866,103620,108648,103620
2372,8/19/16 23:04,19,5,1200,7,2,35306.23,,20664.5,6932,41420.6,6932
2373,8/19/16 23:15,88,8,1000,6,1,253109.38,,180950,67956.5,200651,67956.5
2374,8/19/16 23:20,49,1,1300,5,1,9225.46,,8453.5,2010.5,7012.62,2010.5
2375,8/19/16 23:27,41,8,1400,3,2,67630.49,,71930,28666.5,53250.4,28666.5
2376,8/19/16 23:40,19,6,2100,7,2,51110.65,,37836,14249.5,75423.7,14249.5
2377,8/19/16 23:45,88,9,1200,6,1,225003.63,,188780,76371,231301,76371
2378,8/20/16 0:00,49,2,1050,5,1,24762.92,,27041,7286.5,20740.2,7286.5
2379,8/20/16 0:20,19,7,1600,7,2,34745.16,,37952.5,13755.5,75390.1,13755.5
2380,8/20/16 0:35,49,3,1000,5,1,9892.83,,15427,5237.5,15223.5,5237.5
2381,8/20/16 1:00,19,8,1300,7,2,62726.82,,48629,16266.5,108909,16266.5
2382,8/20/16 1:15,49,4,1850,5,1,13506.74,,16776.5,3665,14654.8,3665
2383,8/20/16 1:50,49,5,1000,5,1,10527.52,,12992,3193.5,13225.9,3193.5
2384,8/20/16 2:20,49,6,1300,5,1,9538.77,,7058.5,1002,7237.65,1002
2385,8/20/16 18:10,60,1,1600,5,1,17444.75,,16284.5,7954.5,8805.02,7954.5
2386,8/20/16 18:15,31,1,1000,4,1,3312.64,,2226,577.5,3846.62,577.5
2387,8/20/16 18:20,40,1,1000,7,1,24749.84,,8243.5,2668,7249.04,2668
2388,8/20/16 18:45,60,2,1000,5,1,29237.76,,25343.5,12356.5,18252.5,12356.5
2389,8/20/16 18:50,58,1,3400,2,3,14821.74,,8636,2070,16598.2,2070
2390,8/20/16 18:55,31,2,1150,4,1,5199.88,,2595.5,713.5,3459.24,713.5
2391,8/20/16 19:00,40,2,1600,7,1,8802.54,,13781.5,5049.5,12092.1,5049.5
2392,8/20/16 19:10,8,1,1400,10,1,14228.64,,14891,6831,11867.9,6831
2393,8/20/16 19:25,60,3,1000,5,1,31608.32,,31735,13305.5,20242,13305.5
2394,8/20/16 19:30,58,2,3200,2,3,20658.42,,9161.5,3450,20664,3450
2395,8/20/16 19:35,31,3,1650,4,1,10009.54,,6666,2411,7018.11,2411
2396,8/20/16 19:40,40,3,1600,7,1,25470.64,,12341,5598,12796.5,5598
2397,8/20/16 19:50,8,2,1600,10,1,38155.66,,18360,7807.5,13215.3,7807.5
2398,8/20/16 20:05,60,4,1250,5,1,25385.43,,33869.5,17433,22665.2,17433
2399,8/20/16 20:10,58,3,4000,2,3,30426.95,,7475,2313,20702.7,2313
2400,8/20/16 20:15,31,4,1150,4,1,6442.06,,5087.5,2206,7932.99,2206
2401,8/20/16 20:20,40,4,1300,7,1,19140.68,,8085,1859.5,6052.07,1859.5
2402,8/20/16 20:30,8,3,1100,10,1,12827.04,,18193,8387,14387.2,8387
2403,8/20/16 20:45,60,5,1250,5,1,31199.35,,39248,19039.5,28384.9,19039.5
2404,8/20/16 20:50,58,4,3200,2,3,43146.13,,11040,2541,20430.6,2541
2405,8/20/16 20:55,31,5,1150,4,1,6185.85,,5992.5,2571.5,7358.25,2571.5
2406,8/20/16 21:00,40,5,1200,7,1,7209.57,,17943,7702.5,13772.2,7702.5
2407,8/20/16 21:10,8,4,1100,10,1,23948.06,,26856,10721.5,19542.2,10721.5
2408,8/20/16 21:15,55,1,1300,10,1,7968.18,,9253,2872,19869.3,2872
2409,8/20/16 21:25,60,6,1300,5,1,28838.23,,43851,20672,27512.4,20672
2410,8/20/16 21:30,58,5,3200,2,3,35507.22,,13027.5,3085.5,25528.4,3085.5
2411,8/20/16 21:34,31,6,1000,4,1,5351,,7120,2483.5,9233.59,2483.5
2412,8/20/16 21:38,40,6,1400,7,1,7307.3,,15625,7173,14340.1,7173
2413,8/20/16 21:48,8,5,1200,10,1,9624.82,,20880.1,8535.5,18179.2,8535.5
2414,8/20/16 21:52,55,2,1300,10,1,13013.32,,7121.5,3010,19477.2,3010
2415,8/20/16 22:00,60,7,2000,5,1,28396.88,,76591.2,32668,40710.7,32668
2416,8/20/16 22:05,58,6,4500,2,3,17399.4,,15584,5320.5,32458.4,5320.5
2417,8/20/16 22:10,31,7,1150,4,1,13640.53,,15213.5,4615,19435.8,4615
2418,8/20/16 22:14,40,7,1400,7,1,6491.02,,18461.5,7963,15544,7963
2419,8/20/16 22:26,8,6,1100,10,1,22798.47,,19357.3,8224,12829,8224
2420,8/20/16 22:30,55,3,1600,10,1,8168.41,,9157,1666,18716.4,1666
2421,8/20/16 22:38,60,8,1000,5,1,25230.24,,59850.5,23599.3,36736,23599.3
2422,8/20/16 22:42,31,8,1350,4,1,2239.39,,4484.5,891,4502.34,891
2423,8/20/16 22:45,58,7,1600,2,3,11112.71,,12247.5,4363,26179.2,4363
2424,8/20/16 22:50,40,8,1200,7,1,20162.53,,19209,6738,16557,6738
2425,8/20/16 23:02,8,7,1400,10,1,14782.96,,29902.5,11267.4,17439.4,11267.4
2426,8/20/16 23:06,55,4,1760,10,1,5203.93,,9194.5,3969.5,22731.5,3969.5
2427,8/20/16 23:15,58,8,1400,2,3,18020.8,,22699,7011.5,35520.1,7011.5
2428,8/20/16 23:40,55,5,1100,10,1,8243.71,,15178.5,6174,32036.8,6174
2429,8/21/16 0:10,55,6,2350,10,1,9678.06,,11999,3369,31449.8,3369
2430,8/21/16 0:40,55,7,1400,10,1,7361.94,,17600,6415.5,40376.3,6415.5
2431,8/21/16 18:30,1,1,1009,3,2,13002.13,,11679.5,5366,25639.7,5366
2432,8/21/16 19:00,1,2,1109,3,2,24331.4,,14293,6922.5,26609.5,6922.5
2433,8/21/16 19:05,103,1,1100,6,1,10556.2,,11968,4021,6629.5,4021
2434,8/21/16 19:25,63,1,2125,6,2,18830.34,,16601,4340,9137.58,4340
2435,8/21/16 19:30,1,3,1109,3,2,5584.17,,5734.5,2960.5,13369,2960.5
2436,8/21/16 19:40,103,2,1100,6,1,12521.25,,12812,4271,7546.84,4271
2437,8/21/16 20:00,1,4,1412,3,2,23946.53,,15819.5,6907,24893.1,6907
2438,8/21/16 20:05,63,2,900,6,2,14571.8,,19050.5,7459.5,13902.9,7459.5
2439,8/21/16 20:20,103,3,1400,6,1,16529.69,,10956,5019.5,9637.88,5019.5
2440,8/21/16 20:30,1,5,1412,3,2,41814.23,,17247,7507.5,29094.6,7507.5
2441,8/21/16 20:40,63,3,1570,6,2,3130.1,,11056,6875,5334.46,6875
2442,8/21/16 20:55,103,4,1200,6,1,15058.09,,13508.5,6467,7812.45,6467
2443,8/21/16 21:00,1,6,1618,3,2,22100.63,,13089,5586,29259.4,5586
2444,8/21/16 21:15,63,4,1570,6,2,12589.36,,16030,7580,12800.7,7580
2445,8/21/16 21:30,1,7,2124,3,2,40432.2,,15910,6751,25211.3,6751
2446,8/21/16 21:35,103,5,1400,6,1,11063.19,,14289.5,7298,8986.54,7298
2447,8/21/16 21:50,63,5,1150,6,2,17666.57,,21974.5,9082,14308.3,9082
2448,8/21/16 22:00,1,8,1209,3,2,46659.37,,19692,8376,30945.4,8376
2449,8/21/16 22:10,103,6,1516,6,1,16840.04,,21060,8811,13127.5,8811
2450,8/21/16 22:25,63,6,1150,6,2,20533.27,,20611,7951,10743.5,7951
2451,8/21/16 22:30,1,9,1209,3,2,26222.96,,23428.5,10114,45828.6,10114
2452,8/21/16 22:45,103,7,1200,6,1,25575.93,,28373.5,11052.5,15558,11052.5
2453,8/21/16 23:00,1,10,1412,3,2,29694.01,,25849,10384.5,47733,10384.5
2454,8/21/16 23:05,63,7,1350,6,2,18813.06,,23776.5,10985,12610.8,10985
2455,8/22/16 18:35,101,1,2100,7,1,27884.48,,11013.5,3996.5,7132.08,3996.5
2456,8/22/16 18:55,56,1,1120,1,2,19199.96,,11250.5,4420.5,8217.17,4420.5
2457,8/22/16 19:00,32,1,1000,4,3,21770.41,,12451,6088.5,22777.9,6088.5
2458,8/22/16 19:10,101,2,1000,7,1,28206.43,,14676.5,6576,8245,6576
2459,8/22/16 19:18,110,1,1650,5,2,10292.4,,4865,2181,4711.11,2181
2460,8/22/16 19:30,32,2,1100,4,3,52176.21,,18093.5,7375.3,25766.1,7375.3
2461,8/22/16 19:35,56,2,1120,1,2,15379.15,,12631,4336.5,9008.4,4336.5
2462,8/22/16 19:50,101,3,1200,7,1,40460.78,,21351,11530,12038.7,11530
2463,8/22/16 19:57,110,2,1050,5,2,14029.58,,7497,2675,5602.39,2675
2464,8/22/16 20:00,32,3,1400,4,3,11968.33,,11678.5,6030,22321.5,6030
2465,8/22/16 20:10,56,3,1420,1,2,20329.26,,10730.5,4733.5,7846.53,4733.5
2466,8/22/16 20:25,101,4,1200,7,1,49712.35,,22263,10104.5,12810.8,10104.5
2467,8/22/16 20:30,32,4,1600,4,3,31568.44,,14178,6274.5,19984.4,6274.5
2468,8/22/16 20:37,110,3,1100,5,2,18297.75,,10934,3484.5,8334.66,3484.5
2469,8/22/16 20:50,56,4,1120,1,2,21755.03,,9107.5,1808.5,7946.06,1808.5
2470,8/22/16 21:00,32,5,1600,4,3,24354.4,,18120.5,9515,32705.2,9515
2471,8/22/16 21:05,101,5,1100,7,1,27013.81,,20658,9222,13525.7,9222
2472,8/22/16 21:12,110,4,1050,5,2,10878.13,,8587.5,2762.5,8390.07,2762.5
2473,8/22/16 21:25,56,5,1420,1,2,30031.48,,17609,7345,13341.6,7345
2474,8/22/16 21:30,32,6,2200,4,3,11409.68,,16249.5,8375,29717.7,8375
2475,8/22/16 21:40,101,6,1100,7,1,44938.32,,24572.5,10045.5,16416.7,10045.5
